cost_pct,cost_p,ci_low,ci_high,test,stockout_c,stockout_t,stockout_pp,mde_pct,n_per_arm,tau
-16.539914768164035,1.0387957063668868e-05,-45.953675203334335,-3.0850205433113462,mann_whitney_u,4.3712385175799815,11.817168338907468,7.445929821327487,20.245505177778835,449,0.8
-6.307436956932749,0.007606074631448472,-31.561222894927855,13.264941431809518,mann_whitney_u,4.3712385175799815,5.327281414237936,0.9560428966579548,21.14175176929631,449,0.9
12.214342478832913,0.18345759587917532,-5.493572560852147,42.29646776033458,mann_whitney_u,4.3712385175799815,2.7313266443701227,-1.6399118732098583,22.903147358138487,449,0.95
