wmape_unweighted,wmape_volume_weighted,rmse_mean,mase_median,n_series,wmape_vw_FOODS,wmape_vw_HOBBIES,wmape_vw_HOUSEHOLD,model,fold,secs
1.4756012909937128,0.9822510212706015,1.7113155375935278,1.0421100000491137,836,0.8656064654891481,1.2454649452524922,1.0080761465243726,seasonal_naive,fold_1,0.2
1.3431184524822426,0.8194583864941235,1.3195176963073174,0.9163575684594369,836,0.7184083157323785,1.065831674426327,0.8256385259288367,ets,fold_1,30.6
1.5077465462143063,0.8390462076866203,1.3176402988214007,0.9758598221380399,836,0.726794045931103,1.1030999956749674,0.854411046035943,lightgbm,fold_1,12.1
1.4448756810145078,1.0448578887377284,1.7071801354650291,1.0261650114591292,855,0.9792905618134752,1.141025641025641,1.0954381752701081,seasonal_naive,fold_2,0.1
1.3442320285105125,0.8809285652912447,1.2971304734200522,0.9106684315865137,855,0.8290671498999491,0.9784215428311515,0.9008713969747337,ets,fold_2,31.9
1.4788053760896729,0.8691016886047496,1.2595849034662292,0.9587229940404184,855,0.7697025848861936,1.036334134157069,0.9257014678968933,lightgbm,fold_2,12.2
1.436088747781788,0.954072849962129,1.611855830433441,1.0359157807481927,874,0.8412739513205593,1.108752544344286,1.0550595238095237,seasonal_naive,fold_3,0.1
1.2848274385905405,0.78418089141766,1.228515876038556,0.9161871535879672,874,0.6815792014377208,0.9364083196737955,0.8642360484510531,ets,fold_3,33.2
1.3964646057974692,0.8073359215426485,1.2314347279130646,0.9691272505048618,874,0.6940924898295895,0.9806432681255255,0.8902788684632297,lightgbm,fold_3,12.3
