metric,mean_control,mean_treatment,diff,pct_change,ci95_low,ci95_high,cohens_d,p_value,test
total_cost_per_series,222.84257206208426,190.5924276169265,-32.25014444515776,-14.472164877083191,-63.849094810344745,1.1576181857687795,-0.13145134131476774,9.034113885069942e-05,mann_whitney_u
stockout_day_rate,0.04424031253299546,0.12062194863086394,0.07638163609786848,172.65166479305788,,,,0.0,two_prop_z
wmape_guardrail,0.8286186272954332,1.1344524767716877,0.30583384947625447,36.908879356777156,,,,,n/a
